timeStep;prevStat;prevAct;prevArg;obtRewd;oldQVal;newQVal;randAct
331;MocafeStateMocafeState<-48794, 24405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1195696970.0;0.0;-239139394.0;true
332;MocafeStateMocafeState<-48994, 24505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1205497370.0;0.0;-241099474.0;true
333;MocafeStateMocafeState<-49194, 24605.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-1205498970.0;0.0;-241099794.0;false
334;MocafeStateMocafeState<-48994, 24505.0>;DecreaseDrinkPrice;DecreaseDrinkPriceArgSet<100>;-1195698570.0;0.0;-239139714.0;false
335;MocafeStateMocafeState<-48794, 24405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1195696970.0;0.0;-239139394.0;true
336;MocafeStateMocafeState<-48994, 24505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1205497370.0;0.0;-241099474.0;true
337;MocafeStateMocafeState<-49194, 24605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1215337770.0;0.0;-243067554.0;true
338;MocafeStateMocafeState<-49394, 24705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1225218170.0;0.0;-245043634.0;true
339;MocafeStateMocafeState<-49594, 24805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1235138570.0;0.0;-247027714.0;true
340;MocafeStateMocafeState<-49794, 24905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1245098970.0;0.0;-249019794.0;true
341;MocafeStateMocafeState<-49994, 25005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1255099370.0;0.0;-251019874.0;true
342;MocafeStateMocafeState<-50194, 25105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1265139770.0;0.0;-253027954.0;true
343;MocafeStateMocafeState<-50394, 25205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1275220170.0;0.0;-255044034.0;true
344;MocafeStateMocafeState<-50594, 25305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1285340570.0;0.0;-257068114.0;true
345;MocafeStateMocafeState<-50794, 25405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1295500970.0;0.0;-259100194.0;true
346;MocafeStateMocafeState<-50994, 25505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1305701370.0;0.0;-261140274.0;true
347;MocafeStateMocafeState<-51194, 25605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1315941770.0;0.0;-263188354.0;true
348;MocafeStateMocafeState<-51394, 25705.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1326222170.0;0.0;-265244434.0;true
349;MocafeStateMocafeState<-51594, 25805.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1336542570.0;0.0;-267308514.0;true
350;MocafeStateMocafeState<-51794, 25905.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1346902970.0;0.0;-269380594.0;true
351;MocafeStateMocafeState<-51994, 26005.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1357303370.0;0.0;-271460674.0;true
352;MocafeStateMocafeState<-52194, 26105.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1367743770.0;0.0;-273548754.0;true
353;MocafeStateMocafeState<-52394, 26205.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1378224170.0;0.0;-275644834.0;true
354;MocafeStateMocafeState<-52594, 26305.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1388744570.0;0.0;-277748914.0;true
355;MocafeStateMocafeState<-52794, 26405.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1399304970.0;0.0;-279860994.0;true
356;MocafeStateMocafeState<-52994, 26505.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1409905370.0;0.0;-281981074.0;true
357;MocafeStateMocafeState<-53194, 26605.0>;IncreaseDrinkPrice;IncreaseDrinkPriceArgSet<100>;-1420545770.0;0.0;-284109154.0;true
